FACTSET_ENTITY_ID,ISO_COUNTRY,YEAR,g_S3_est,SALES,g_S3_CDP_c
05HX8P-E,GBR,2015,62166.20571991657,788.8431783812475,2989.092417106165
05HYXR-E,GBR,2015,36398.328149588386,321.73179560321336,208163.18060627146
05HZMT-E,GBR,2015,8831.648434681534,246.28395190849935,295.4262147232685
05HZXC-E,GBR,2015,12118.303018999422,148.5320517823783,4326.098443757179
05J10J-E,GBR,2015,656977.7432568275,2944.768489295674,731.211447696916
05J198-E,GBR,2015,86782.44070773349,912.4758715071756,1577.589166601894
05J2PN-E,GBR,2015,134741.29534566207,770.4755063356057,10456.98830738936
05J581-E,GBR,2015,18565.005810917835,152.5268672795985,237.00611678467436
05KBJ4-E,GBR,2015,1314.4483013695483,40.40637435796489,327.40854689724637
05L69W-E,GBR,2015,874223.8642837112,4811.721504759552,3326.0937839928124
06LLS9-E,GBR,2015,11959.168617015754,175.46634137883075,1457.9710920846544
07GCWC-E,GBR,2015,42107.22512852082,677.8832037275891,2636.760852735155
05G2MG-E,GBR,2015,6.179002219708626e6,27019.783997451923,304703.0997000019
05HWQM-E,GBR,2015,56182.51691075733,1241.2967800330814,6284.523205162715
0988T6-E,GBR,2015,410038.7935375152,3518.290468528787,5851.505644732986
05J0C0-E,GBR,2015,23067.779393036442,135.19135189509632,5545.672577612563
095B5H-E,GBR,2015,10354.132729781217,98.35447126972944,82178.25552281011
0658S3-E,GBR,2015,49048.51775971334,820.2220875735102,2796.11701055063
0025VF-E,GBR,2015,248183.8805823135,2626.770604134826,456.6409004143948
005PTH-E,GBR,2015,32898.239379717976,388.3869334936442,1707.0560749053477
003KSM-E,GRC,2015,121899.69015525529,1312.1957369414336,13039.872041221148
05HJMN-E,GRC,2015,219041.68583404965,1615.631,224.52363192028074
003L1W-E,HKG,2015,8.688247906149914e6,2681.228044514144,13576.201003210403
05HWFT-E,HKG,2015,7.7827784622443905e6,10921.334296201332,5145.410275305397
0DHBSN-E,HKG,2015,2.2468695779233295e6,1157.510512300557,286072.2212229385
0CLCCP-E,IND,2015,5.203048980161063e6,5212.976438541914,961351.9701994082
05J0CK-E,IND,2015,1.2097950830782067e6,1926.434191564337,126749.73907778003
05J20N-E,IND,2015,517940.04955223796,432.8434805918506,124502.34504050785
05LYCN-E,IND,2015,2.0737493170056846e7,12299.05109717749,4.854057134672812e6
003QDR-E,IND,2015,9.972252399751695e6,5339.432327869756,1647.8557983688472
003KJ3-E,IND,2015,9.053529547780937e7,66674.92469832253,89486.51511284472
05J289-E,IND,2015,2.2953757332889214e6,1539.6450051984862,77672.4523381353
05K476-E,IND,2015,1.1967527253685053e6,1057.2908886478085,14615.63224399281
0037C0-E,IND,2015,1.094261515768424e6,1552.222887805479,151692.84062288408
05HZ5F-E,IND,2015,1.3357439940001876e6,1460.1877609154621,1.3161912654132936e6
05HZC9-E,IND,2015,2.0716866881014379e6,1649.6999970284246,119922.02296679678
05M21L-E,IND,2015,99788.0025627896,305.2250457494098,144400.47879048865
05HXPL-E,IND,2015,1.111094056826875e7,8393.478952267607,129557.61740590735
003K9R-E,IND,2015,1.4419776765626625e6,1244.4681574313738,488.8792168009614
003DZY-E,IND,2015,1.2591462796703428e6,661.5850663140968,819.3388242193945
05J27F-E,IND,2015,1.7771365114344095e6,1745.4191186962562,385.93292935436506
05JF9R-E,IND,2015,728640.3001112351,220.30000125329855,165.03051500965722
05LBFM-E,IND,2015,5.03776159087302e6,11021.115861511915,256200.3977093791
002C0D-E,IND,2015,1.352902514446743e6,7000.632968690204,105022.75775853566
06JLTG-E,IND,2015,1.0100946040287924e6,2900.568860985879,33124.107745012865
05K4XN-E,IND,2015,158735.654889263,104.28302325609356,578.8211609274374
009310-E,IRL,2015,1.3668188465860442e6,4844.399434025723,304712.4281059727
00B7VX-E,IRL,2015,699585.813040111,4789.8899853888515,153417.31766849515
05HGDN-E,IRL,2015,1.4202324892889212e6,5412.955295910872,147412.8911079524
00C5YS-E,IRL,2015,4.328752614207811e6,21538.84091794697,230511.6012660263
05HZQY-E,IRL,2015,541153.3179977358,2442.4897480426857,107.51940038787411
003B3F-E,ISR,2015,1.9569996654046448e6,3973.0822685338203,28855.944688916756
00115K-E,ISR,2015,2.917358997398603e6,13376.243089318345,109772.22592815231
05DZHK-E,ITA,2015,6.623971521516666e6,56612.327874595496,3.0647175958398157e6
000JP9-E,ITA,2015,2.4077201358665954e6,10237.653235060547,147149.80928966633
05HQ2V-E,ITA,2015,552689.5401347732,1615.5769776468635,5.553412649750379e6
0031L0-E,ITA,2015,1.6921696362856954e7,48961.98367899608,1.9478692100834474e6
05HGSK-E,ITA,2015,2.65025364852564e6,3150.280194494529,5496.4792212807115
05HHXZ-E,ITA,2015,256812.0536209747,868.5742648583384,701.0895436483281
05HWFH-E,ITA,2015,903123.803017137,3739.150024108801,178892.86831498856
071XK1-E,ITA,2015,4.311402507064459e6,5944.282701080023,488627.7948935737
09W4PM-E,ITA,2015,4.271289295520457e6,4391.21418760513,241.15610434479856
05MQTF-E,ITA,2015,19842.870077720283,151.13427979698355,35394.10771057412
002111-E,ITA,2015,1.7297652949511032e6,12511.737969902724,4.321522571621555e6
003FNP-E,ITA,2015,852087.0317550625,8806.812,15647.987059864223
05G1SW-E,ITA,2015,1.0587686765777335e7,73558.20752573984,21382.758742914913
05HDYG-E,ITA,2015,342843.2651609158,3563.444343796917,86441.56172234708
05HZTP-E,ITA,2015,57583.87634508051,405.0170111622737,1786.398009523476
05L6HL-E,ITA,2015,186771.49755683253,1010.6699055222568,349133.02518948057
06QC6V-E,ITA,2015,40165.391711480755,613.3969999999999,390.4920773205496
05HJD8-E,JPN,2015,3.889804413459995e6,6141.784342531254,65917.78607341027
05HX6H-E,JPN,2015,1.779375790015194e6,2551.724697579419,533521.4800984813
05HWC1-E,JPN,2015,3.968033155828636e6,7282.372981969867,1.1902701863224574e6
05HWDP-E,JPN,2015,805050.1430599006,2156.9227143704416,86117.75398504068
05HWDG-E,JPN,2015,4.24897882378017e6,6451.689147062419,554042.7760657849
05HXDH-E,JPN,2015,1.0379217948665875e6,1752.8303985206262,17209.765828216685
05HWH8-E,JPN,2015,2.6075484912477024e6,4652.727863775027,590235.6159257949
05HZX8-E,JPN,2015,3.092689652997684e6,5644.80304603152,1366.506784654044
001NDC-E,JPN,2015,72784.23863879952,1186.2453075329647,253610.0319956962
001RJ7-E,JPN,2015,1.0680709515484603e7,31705.606814290597,5.424807991224074e6
05HT4M-E,JPN,2015,937577.098679631,2247.6682457996367,325261.9099859097
05HX1B-E,JPN,2015,1.3624441838486327e6,1884.0618827076078,393437.73009128036
05HWBT-E,JPN,2015,2.4745929735216317e6,5297.257566344431,1.061684632656888e6
05HWLL-E,JPN,2015,1.442424830412219e6,2715.8463057033478,602487.8780226199
05HWL9-E,JPN,2015,1.3454341820389533e6,1838.4255362148606,346987.336009278
05HWN9-E,JPN,2015,1.534447522280982e6,2013.8733930297433,35339.12125015997
05J3B4-E,JPN,2015,92229.4318988043,236.24277051901305,80035.4232657404
05HWS2-E,JPN,2015,1.4050677701151688e6,1994.4493032858863,41407.127184121266
05HWF7-E,JPN,2015,4.123863080815055e6,7752.039856764146,321061.9466750827
05HWV5-E,JPN,2015,1.1023858802340652e6,2886.5283115181364,434143.7580766104
003JNC-E,JPN,2015,994950.7802775243,2700.7636524373956,15252.864329385051
05HWBL-E,JPN,2015,3.9102976969450912e6,6530.960594624019,58375.50874158576
05HWGY-E,JPN,2015,381757.5098968162,1151.9382399982949,1625.6455721978389
05J041-E,JPN,2015,402075.9356978014,912.6863388335395,1795.9868172025351
062SS6-E,JPN,2015,2.2328414639291535e6,5383.429272343556,246406.161864806
002KZY-E,JPN,2015,1.679558381580246e6,3312.546126601261,495942.4637043384
05HWM5-E,JPN,2015,4.923334861020456e6,6157.315833431709,11329.663078903108
05HWRF-E,JPN,2015,1.053510650592735e6,2270.8729322867584,61497.50110809021
05HWVD-E,JPN,2015,2.7109572149821795e6,3230.245960384892,325497.6101627674
05HWW7-E,JPN,2015,408422.68618698453,1251.6025487580953,48775.01264977859
002MQ1-E,JPN,2015,3.2982761516590836e6,5895.789238238837,1.0764539024950701e6
05HNPP-E,JPN,2015,1.1434238113611875e7,26712.18904723506,3.733318750392234e6
05HWXV-E,JPN,2015,1.3045147571855844e6,2715.0668824689274,191690.201783499
05HWN4-E,JPN,2015,2.5823276228693803e6,6056.304468690078,875046.6375246283
05HWLM-E,JPN,2015,1.9877773168416987e6,3751.677369538512,2.1286894733411125e6
05HWV9-E,JPN,2015,1.963389307476091e6,2811.32234845742,1.5085144452484685e6
003LT3-E,JPN,2015,1.0622211050628284e6,2216.58850881112,66142.06557073038
05FLZC-E,JPN,2015,5.264388508726353e6,9446.64798264944,4.477399714944241e6
003JW8-E,JPN,2015,1.3581428317595873e7,26698.676366754822,4.690495115251443e6
05HYZ6-E,JPN,2015,634966.9425443194,1598.7215551929226,52140.60021313389
05HZ0Z-E,JPN,2015,513164.74523400114,1453.6577656309437,107777.95749854995
05HZMS-E,JPN,2015,82486.74166419814,144.07357264826436,24266.828219913103
06CW0V-E,JPN,2015,2.755004912225444e6,5285.972612764417,295546.1892282694
05HZY1-E,JPN,2015,1.5410461982432466e6,3031.7116667543364,907807.448439893
05HWZY-E,JPN,2015,1.271416391932894e6,3385.0272296820644,27327.805392549042
05HWWV-E,JPN,2015,204492.34185115588,962.8697782240213,1500.5371375273774
003QTP-E,JPN,2015,436226.3135426829,1004.4431411218153,39.20291541228664
05HWCG-E,JPN,2015,1.9880477286641826e6,4937.695279638357,181979.4382181259
05HWSF-E,JPN,2015,880448.9267812714,3224.5298630731672,237111.45131228663
00337J-E,JPN,2015,3.3328193609705307e6,7497.373471144476,386222.99794387614
05HZ23-E,JPN,2015,309514.2929091167,1163.223464290721,63162.59779168533
05HWH2-E,JPN,2015,1.8934773311006965e6,4839.3015763757285,3.7398451074696206e6
05HWJV-E,JPN,2015,851606.669464062,2407.6839337621977,3540.5901253440047
001CJR-E,JPN,2015,7.364656234559035e6,17300.44821994873,2.4889232929805648e6
05HWBV-E,JPN,2015,2.661801058633389e6,7325.6583299993845,1.276196748212748e6
05HWBS-E,JPN,2015,784203.7848099594,2607.3142044022516,405639.4694868268
05HWCQ-E,JPN,2015,1.0198778156058826e7,22246.70353657951,2.8049235808458813e6
05HXH8-E,JPN,2015,172961.5025374646,407.93410172721855,75601.42953270968
001NL0-E,JPN,2015,1.1334834702378993e6,2280.2309896321012,394544.06172322744
002RPP-E,JPN,2015,3.381440709593201e6,15329.936190339864,1.223980736061039e6
001R4R-E,JPN,2015,4.39169597434183e6,16757.20432063759,919989.0022769734
003K89-E,JPN,2015,3.185951508906842e7,96610.32054020948,1.4403465992723888e7
05HWJ0-E,JPN,2015,1.0690764628038947e7,21401.0151109973,472174.7972635796
003SWG-E,JPN,2015,5.33729000896737e6,10251.683343728946,2.2158095958246547e6
05HWC5-E,JPN,2015,9.4251295848556e6,20101.280492332582,2.5680806613713205e6
05HWKB-E,JPN,2015,3.210714822193295e6,9704.931894897254,474442.718221643
05HWKQ-E,JPN,2015,4.935173639803481e6,11716.720671415329,1.2958770818851518e6
05HWMG-E,JPN,2015,4.379663523823254e6,10506.620830046737,1.3572787894032097e6
05HWMM-E,JPN,2015,1.4117309498352418e6,5192.795591143394,323473.0688516868
05HWNR-E,JPN,2015,4.225741465395936e6,10294.595108798754,392099.7731377005
05HX4Y-E,JPN,2015,128081.5488527795,788.021552573377,41703.16589228565
05HXDQ-E,JPN,2015,1.929460081954004e6,5763.224870760561,1.1177564154214233e6
05HWG0-E,JPN,2015,2.3811744991997443e6,8978.986164231232,3.0812622481278097e6
05FQ8F-E,JPN,2015,8.393695767918333e7,51144.514015208464,3.2326903217624812e6
05HWF9-E,JPN,2015,1.4034813180724986e7,9389.449158160585,2.856939087750675e6
05HWDF-E,JPN,2015,1.9450622088699624e7,15162.32910703342,1.2436446670015275e7
05HWCF-E,JPN,2015,539890.1270749953,3038.526087819823,209666.12801146574
05HYYX-E,JPN,2015,28286.55730889112,1111.6290090507757,669398.8990401308
05J42W-E,JPN,2015,257218.11751250987,1216.8715290542673,6159.041543607012
002TG2-E,JPN,2015,3.8391368717692834e6,31976.19849130619,995600.946611312
05GPKS-E,JPN,2015,7.923815154175535e6,35971.32164663142,3.9750166202775063e6
05HWCT-E,JPN,2015,43619.097353511446,201.8145570182034,141.83631609858185
05HWHD-E,JPN,2015,445045.6401063085,2678.1379572411033,59330.595684046544
05HWCY-E,JPN,2015,924769.6668105616,7789.417337044409,832279.3614487548
05HWGS-E,JPN,2015,7.082806839503268e6,10431.044197098741,405825.8687263082
05SRYP-E,JPN,2015,166124.26114754035,1197.9086480583187,306205.1665530719
05HWKV-E,JPN,2015,9.015887380403183e6,10372.132378697399,1.376658547771871e6
05HXRN-E,JPN,2015,6.452885362150809e6,8634.34959168758,772883.1846687461
05HWC7-E,JPN,2015,1.096756575862515e6,6826.159043428099,762291.5180416598
05HWDZ-E,JPN,2015,441745.92557272495,2887.4363786485555,49067.31541675696
003M5F-E,KOR,2015,1.730792083103109e7,15258.227,472034.10470185755
001YDC-E,KOR,2015,3.0740162886407062e7,22640.732836688963,1.7490638046329338e6
09X8GB-E,KOR,2015,5.57983489620771e6,9194.336,99383.66444421481
05HWGV-E,KOR,2015,240162.0816423593,1062.708300076619,7332.650768197
05HWK4-E,KOR,2015,3.831542368156884e6,15445.171,5250.971486642296
05H85D-E,LUX,2015,122389.81063577694,1870.2332418824826,6093.669508813721
00B49F-E,MEX,2015,85005.7466285059,224.43715545440557,123455.9204546975
003Q6N-E,MEX,2015,1.2362526918987822e7,22836.01334500449,1.0571183112578085e6
003J84-E,NLD,2015,1.1204211093505958e7,16446.96810067518,4.447825766509775e6
00308C-E,NLD,2015,4.769575645425893e6,6408.387066833745,2.645346770896686e6
05HZ34-E,NLD,2015,291164.093021973,318.34463595408255,18554.31294663451
000TCK-E,NLD,2015,4.076233490181782e6,18340.20209765393,3.386437972715937e6
05J1B6-E,NLD,2015,3.526847621556948e6,6629.98347316114,1.9763908945699383e6
0BP9CQ-E,NLD,2015,4.6038172525787465e6,5888.775469580516,1.0182265292775921e6
063Q6G-E,NLD,2015,250724.19341110656,3164.172949838494,141954.8759556954
06B2GP-E,NLD,2015,337508.81230908656,2453.972443547792,152065.96768789963
003K16-E,NLD,2015,1.0759918129687672e6,6880.105210750506,237044.37365161226
001RVZ-E,NLD,2015,960184.0277280409,11066.418026729072,11724.20218326925
05HZZZ-E,NLD,2015,3020.8865080042706,37.193,49.40700596303617
00FH6Y-E,NLD,2015,295207.1878912278,1467.667793011167,5478.325166298206
05H9FH-E,NLD,2015,4.48917319609199e6,16409.78733722907,4591.523315292335
05HXF4-E,NLD,2015,13295.541587267497,190.8288037238353,2603.3485169995483
05J1H4-E,NLD,2015,275084.8818073138,2752.556880996112,15602.15018175854
05J03W-E,NOR,2015,865526.3159374765,2609.0350745629885,6163.45045932932
05K63M-E,NOR,2015,364957.75845665624,1263.7717233768017,1887.0273352502854
05HXQY-E,NOR,2015,188077.63102042006,1362.0019352708437,30413.312343862654
05JLV0-E,NOR,2015,31399.931369577072,130.4761965793322,13174.182700436362
05HHB3-E,NOR,2015,114434.05487089657,532.0199737613962,1015.4927262168485
05HZT2-E,NOR,2015,249863.246195601,1050.0963994557917,11506.482564077161
05HZMC-E,NOR,2015,79483.75882785606,289.2572447639524,408.703432925538
05J1BP-E,NOR,2015,800352.9703441714,2614.6005480710423,6900.826892795806
003J37-E,NOR,2015,14720.660326419344,61.94767517676415,21493.860606797
05J1V2-E,NOR,2015,71031.23263648254,363.76795778973917,47502.32606871133
09XH4X-E,NOR,2015,71551.70831268006,858.4197143744101,2990.73995811933
003K5P-E,NOR,2015,1.099818322887544e6,9842.750767771964,6546.712849819933
05J2QD-E,NOR,2015,626599.3548860623,2604.4566439520218,2893.9733721766083
06G7R5-E,NOR,2015,2938.7766192437703,85.52991636784759,1715.16555154832
05KB5L-E,PRT,2015,1.2300977253411397e7,13106.07746302947,166145.7201920684
05HH9S-E,PRT,2015,9.840199662056968e6,6099.863664565128,4.286757214136088e6
06PHWQ-E,PRT,2015,665299.9102209574,755.2421252235335,334.5031396800112
05HZ0L-E,PRT,2015,6.130694319472202e6,11363.434532384113,7908.37811784629
05KVVP-E,PRT,2015,86233.45666289616,640.9330198130658,3385.751066417726
05J6ZZ-E,PRT,2015,775607.9255251202,3491.62677857551,5184.301004417721
05HWJT-E,SGP,2015,1.1457412643908034e6,3353.029122567347,4114.764470006187
003LXT-E,SGP,2015,290019.1455736011,1606.6144548757275,544.3121361524967
003L05-E,SWE,2015,141414.46743042182,574.9609905954403,7670.399138315434
05HFMB-E,SWE,2015,2.888934342976556e6,15627.358314919209,9.6873466328311e6
003JQN-E,SWE,2015,3.506563628460315e6,10229.211267660965,144216.64645468892
05JY70-E,SWE,2015,234114.8380506642,962.4582674851588,224.57062727331075
0CMBQR-E,SWE,2015,693387.1654089179,1763.956856535648,212053.3021186583
05J59X-E,SWE,2015,364416.54435771896,1768.2222096122691,5933.043792194698
0011BD-E,SWE,2015,3.4312372739819405e6,20676.41334513175,1.3899101316836998e6
05HHFZ-E,SWE,2015,2.9356330124151227e6,10757.452764019228,1.5791118617305795e6
0033BD-E,SWE,2015,345525.01281315985,2034.552221828958,14099.221791980752
05JLR1-E,SWE,2015,956661.4389940266,3291.539220915834,33853.76932415967
05HXMJ-E,SWE,2015,813147.343261172,2681.814027120999,6198.445406023602
05J4TH-E,SWE,2015,93770.87639451362,929.0872688899927,2957.132455689805
05HY7L-E,SWE,2015,372438.9605987775,1297.123586164447,5147.2969368793065
05HZLZ-E,SWE,2015,1.867616214499598e6,5807.606348242166,4796.266080351026
05HZW8-E,SWE,2015,1.2531258604790354e6,4159.141281985904,68500.20979586357
002TQG-E,SWE,2015,1.0797816668879695e6,8309.700818836804,5258.110999032744
05HZ2K-E,SWE,2015,165752.23422825488,693.2581589438739,10887.814099278059
05HXCC-E,SWE,2015,1.9934172474435477e6,3345.1040202249615,106.55385138785873
003J8W-E,SWE,2015,235423.47262899316,1315.4860535497196,4613.931204970117
003QPZ-E,SWE,2015,491305.17249347235,3885.0579999999995,7327.534331456875
05G6HM-E,SWE,2015,483638.34469860815,4887.333,6886.4541178019535
05G6QB-E,SWE,2015,559445.4421154622,4501.8240000000005,931.8561024883604
05HQGY-E,SWE,2015,1143.5491234696367,303.5868041414285,15.656529891964954
003NVP-E,SWE,2015,29418.035607142367,314.3543210491439,676.74292146377
05HLG7-E,SWE,2015,453401.2334300515,1784.5642736101718,41149.85566046852
05HJCV-E,SWE,2015,745809.7855481633,5679.099138678401,13427.959452838082
002DG3-E,SWE,2015,242664.55043793056,6614.221103827991,22619.26350628533
068SSB-E,TUR,2015,1.234051427985558e6,1846.1308550091503,5133.993355489372
05JG97-E,TUR,2015,45920.112847162585,86.81357355296932,274.4536258081372
05J2PQ-E,TUR,2015,360171.02537704003,593.2731739695072,2468.1422142933898
05J2TX-E,TUR,2015,244480.99258853905,407.8297411758311,29236.650904521564
061S53-E,TUR,2015,285782.969332192,535.0856731572874,10033.970600238368
05J2WY-E,TUR,2015,558596.6579156899,915.4649602041492,46869.087582218504
05HZCC-E,TUR,2015,3.8772752800012357e6,3348.023603077895,261738.73337472693
05J0DM-E,TUR,2015,1.6242809581957017e6,580.5089469682755,161.43868506125452
05KM47-E,TUR,2015,234788.5856975899,174.58723375969532,314.37703343983065
07NWS4-E,TUR,2015,1.441117715238905e6,2625.4978570930516,57764.19398242066
05JD2P-E,TUR,2015,60795.41209773156,243.949,501.54407766542505
0614RM-E,TUR,2015,225886.94808434462,972.9916345348948,989.6645087017953
06P6MQ-E,TUR,2015,196903.97650126755,964.4464470808412,36950.80465532625
05W3SN-E,TWN,2015,3.264112383121307e7,19784.114659507875,1.1641205209102015e8
05HWFR-E,TWN,2015,8.336696429234375e6,5052.149846352312,6.551205317856703e6
001KR6-E,TWN,2015,1.758167232241242e6,4024.431000000001,2.998858090680499e6
001Y70-E,TWN,2015,6.653801182786683e6,26423.479,3.4297408856398836e6
05HWHG-E,TWN,2015,5.748287715888077e6,10173.095999999998,394057.47482652025
05HX62-E,TWN,2015,2.212481254634763e6,3926.2876037217943,24244.949203343454
05J3PK-E,TWN,2015,121475.1356031261,240.257,100.17503195952112
05HX5Y-E,TWN,2015,364760.0562330282,562.914,620.4759205311808
06J37R-E,TWN,2015,38683.33491125074,67.76286217586048,690444.8442750385
06M9PG-E,TWN,2015,190049.90540375843,277.3023396241008,823.0263527300789
05HWF0-E,TWN,2015,1.6048226817662003e7,30572.190721825238,126274.2703333992
05W8F4-E,TWN,2015,1.1691809413839106e7,17775.43,4.313411179129641e8
05HWK8-E,TWN,2015,1.5097665379629936e6,2792.658,69133.06735989088
05HXC8-E,TWN,2015,800267.614868468,1501.5571053867886,684249.3549343883
000L92-E,USA,2015,746515.1082650963,2498.569866035643,59636.93456601295
003108-E,USA,2015,3.826143422910569e6,10781.947450979871,200407.3432393285
000T99-E,USA,2015,8.128927757409176e6,44893.161546424206,2.072981907014079e7
000BVL-E,USA,2015,2.498035818616438e6,5391.87878761421,8336.449120090685
000C49-E,USA,2015,1.432592127454381e6,7572.682093235651,11203.32512751544
000RC9-E,USA,2015,792166.7557730788,2472.4965567676372,13470.101114833937
003GNF-E,USA,2015,1.0452596939582061e7,18805.761684649016,636627.4422663606
000R9Z-E,USA,2015,1.360256110757696e6,6279.962499920167,7857.22833632273
000KLW-E,USA,2015,824426.9208411911,2466.663469980579,66902.50304585494
000LDD-E,USA,2015,4.048901632841714e6,19202.271155468145,135507.7974420962
0DRJN7-E,USA,2015,125548.1748875191,613.159645612596,13238.452570433574
000HZY-E,USA,2015,2.7108101107469704e6,18167.459872979525,210337.58105469888
000YMS-E,USA,2015,6.163099602848313e7,270756.15856906207,6.196117640201179e6
0013YQ-E,USA,2015,6.384067957973571e6,13193.225582967849,9052.363415018193
002Q2X-E,USA,2015,5.955846791422505e6,29162.247408989777,4.300994164379911e6
00650X-E,USA,2015,88588.41974640402,461.38160563361635,1407.7588360868215
06KGBG-E,USA,2015,305946.45433430065,350.6193798124645,280149.63901491096
000N7V-E,USA,2015,2.650466829107373e6,9550.697440177608,9752.379985717538
002RNG-E,USA,2015,1.0192093919101715e7,22393.64596751146,5.113622176398133e6
000NH1-E,USA,2015,5.269351143791872e6,10118.833975936759,2.6601162635544343e6
000F36-E,USA,2015,4.095452275577157e6,10421.387873155207,20273.46573073494
000KYW-E,USA,2015,6.107284321262251e6,12927.165843412158,4.096475048361355e6
000LNJ-E,USA,2015,2.78202729622222e6,5526.361710634963,2503.724974281102
000D8R-E,USA,2015,1.1962976793368708e6,2690.670690521951,2262.4977518703986
00BGRV-E,USA,2015,959098.4100430376,2992.7807519809417,32590.364115034867
0015Q5-E,USA,2015,3.4643599210630767e6,6611.536938259471,5276.936801237384
000WW4-E,USA,2015,2.1646666188249015e6,13979.508428906718,2.4626917016720898e6
000DWY-E,USA,2015,1.2842547572027279e7,33138.90071202537,2.8623692505754225e7
0019JD-E,USA,2015,1.8648709093231151e6,7184.55916236013,5.34471320432557e6
000Q29-E,USA,2015,3.045418492356714e6,22336.059983301224,4.1107174064542647e6
000N0V-E,USA,2015,183941.4161808615,749.5515980505681,2270.658862622409
003ZXF-E,USA,2015,1.2542471450308047e6,8663.849916117944,5462.776059090524
000NVS-E,USA,2015,79449.50814710901,10872.16168464913,6.21159293853591e6
0089PB-E,USA,2015,336000.15967577184,4356.504171871303,322354.5454933444
000N29-E,USA,2015,3.8108083318443364e6,16799.8829522854,365752.7679476661
008QMK-E,USA,2015,744642.5766864109,3847.2371385525275,1.565488233522277e6
000CGC-E,USA,2015,1.4434018513757542e6,4450.196296521695,1955.2767412372118
000TRY-E,USA,2015,1.0278290528046582e7,51555.822488480575,4.307510108540683e6
06KNS6-E,USA,2015,156572.86870628042,3869.1754463296525,4.0763656483572307e6
000BN8-E,USA,2015,1.214644006979167e6,7062.499930090616,3.979434402527766e6
000DQG-E,USA,2015,565874.2664972898,2539.8460319046308,662.7709986673974
000HXM-E,USA,2015,863641.5195845964,3628.2127957051257,6.666654664565551e6
00172R-E,USA,2015,2.6059290716027273e6,8222.728943154705,540230.9834799059
000PQC-E,USA,2015,4.342822045919899e6,28539.181375064734,2.054038286908984e6
000BG2-E,USA,2015,2.693311133289624e6,13496.701255556713,3.565257643492937e6
000C35-E,USA,2015,1.7019564517083517e6,15087.496633426948,53020.90943532707
000D1R-E,USA,2015,2.3272476497767786e6,12346.282586829053,5.8149201667647906e7
000DGZ-E,USA,2015,1.1590435990548907e6,6593.359933000709,3786.325963420944
000P56-E,USA,2015,1.643282669056429e6,14231.315739399588,121781.79746550941
000TBT-E,USA,2015,3.7013286105971173e6,34825.72274858634,2.117740686950389e6
000VC1-E,USA,2015,416131.72823090345,3190.6256874070477,219719.9276514505
00167Y-E,USA,2015,940397.0649968178,7583.873104838085,150409.7003196456
00DYYX-E,USA,2015,2.7251436270793253e6,16111.719593674328,80875.66952688969
000PHP-E,USA,2015,1.7415522938540408e6,5139.985264428672,3045.3720386032305
000WF5-E,USA,2015,1.6038316579759936e6,8595.938358896645,3250.466628621979
000KT8-E,USA,2015,325169.4841234488,898.5598201617922,10111.415501187657
000DV5-E,USA,2015,1.1897682594033747e6,4258.316513614667,6659.187434993649
000DXS-E,USA,2015,1.4450322280803863e6,10341.036836628315,4.67972691456447e6
000N1Z-E,USA,2015,703403.5834886058,2261.8223710815737,730329.7761757234
000NYZ-E,USA,2015,1.5251609377741737e6,4276.12888986326,25850.490003660365
000VWG-E,USA,2015,876919.7077846976,3528.17682008131,6334.471524938208
000C80-E,USA,2015,400394.7181189647,1618.5796612396448,167262.0221212961
000L54-E,USA,2015,1.760765483892335e6,11508.15702618195,6.641975905387907e6
000Z0L-E,USA,2015,1.084577217687815e6,2084.733613164333,1275.4945272744649
000KS2-E,USA,2015,2.9183480285440357e6,2881.403441303748,158541.45329997278
0C4770-E,USA,2015,763874.7916996598,2551.7010354139625,4422.872211540023
000T4W-E,USA,2015,2.4297539734347705e6,8390.911629394512,9844.967450942977
000CJY-E,USA,2015,1.4336835519577786e6,5591.4594246313,2.2848671210992066e6
088S35-E,USA,2015,1.866034275492582e6,7815.758948577125,1.0388113803596544e6
000FMM-E,USA,2015,5.068947030065777e6,17306.58848102947,148415.30022525546
000C7R-E,USA,2015,1.6023067799190488e6,7032.221581753214,3884.6211657291387
0019PR-E,USA,2015,474738.92458911054,2271.712312949623,11785.439301025188
000XNB-E,USA,2015,125211.86648128588,488.39054881949835,40556.98664266283
00375R-E,USA,2015,801978.9442152071,4136.169324882678,20136.674112079592
000FFW-E,USA,2015,2.9258789957580394e6,13752.01963267945,2.2021926133936313e6
002FQ7-E,USA,2015,292812.5407459003,1343.630223905677,637808.7227088815
000MZR-E,USA,2015,66775.11699158627,468.6617438922516,0.6344677292386273
000BK7-E,USA,2015,307222.5235240371,2792.3435020900624,258991.77588255552
000C7F-E,USA,2015,2.1812021066503093e7,126440.94695813824,1.4005115408334324e7
000Q07-E,USA,2015,5.870117133276718e6,66318.53463518551,5.129511363617954e6
000SY8-E,USA,2015,4.385786686271275e6,28051.55193471125,202277.0076739242
00208X-E,USA,2015,323788.3101495496,3337.9133605645948,45544.14170823382
000YTL-E,USA,2015,586044.6297909712,9392.353724593871,53189.60606264158
0016MB-E,USA,2015,802833.5004897922,4198.157477032575,116965.7037665221
0758Z9-E,USA,2015,489823.42278676503,2300.561745303424,26261.53638660834
000DS6-E,USA,2015,7.544815468885601e6,36735.34213593687,1.1581065106277477e6
000N01-E,USA,2015,3.894893272725589e6,37765.911613700606,417348.54682200257
